epoch,train_loss,val_psnr
1,0.28113747511045123,22.40445043741151
2,0.2329850572161253,22.712106752718416
3,0.22446335814587656,22.91671490695683
4,0.21857669792810866,23.109281206340288
5,0.2131053533383593,23.114157860827596
6,0.2085122093987548,23.303690167989544
7,0.2044039977625402,23.48114950326599
8,0.20297600804135624,23.49519837934317
9,0.2012162664967735,23.622410140781433
10,0.19787897895183632,23.414163364805077
11,0.19526381526815423,23.57347177104444
12,0.19375697182058954,23.659126874430957
13,0.18951056741152067,23.490907335381642
14,0.18796751306937423,23.810581636437767
15,0.1844903757424582,23.774015038373438
16,0.1846298968644258,23.57647012309436
17,0.18165380249954394,23.616831037040697
18,0.17927960215564817,23.709831503497107
19,0.17610885588905995,23.67153494022331
20,0.17697127424254855,23.82643682616538
21,0.17344048671526982,23.798144033989452
22,0.17172973202285222,23.896899080260763
23,0.17060057394331837,23.831646721706583
24,0.16839575819814104,23.70986981395678
25,0.16651946632722028,23.758491836299193
26,0.16420962630388747,23.675468329068448
27,0.16323693709259673,23.729401990377674
28,0.16013714628130601,23.66880170963327
29,0.1605352096429189,23.78846451215907
30,0.15912798862376346,23.76676362584761
31,0.15550670372195735,23.810325070798893
32,0.15504872767876968,23.83407488550681
33,0.1520251988050911,23.867041935232322
34,0.15064115600572903,23.79230874607957
35,0.14926353960035216,23.58106508943652
36,0.14790010391482664,23.6742089340144
37,0.14433656047620028,23.63163642208111
38,0.14436951272524778,23.81297208923075
39,0.1422752841597224,23.79887967110908
40,0.14190850840863786,23.741557577706793
41,0.13892668877920722,23.856018059590244
42,0.1375694676527594,23.64863618447511
43,0.1362506894956307,23.723512860740687
44,0.13383174317004526,23.535570791876975
45,0.1333612575424317,23.683513035138276
46,0.1320376680983771,23.581756094598152
