epoch,g_loss,d_loss,val_psnr,lr
60,0.5905199050441976,0.25330529162078275,23.259925298574625,0.0002
61,0.5834339896226842,0.2539029795245277,23.243557684310485,0.0002
62,0.5911193468611811,0.25410436801955494,22.992617361512927,0.0002
63,0.5833036370585383,0.25287565773240034,23.247163586504335,0.0002
64,0.5799326465477717,0.2538003315950834,23.215479843514206,0.0002
65,0.5825475255969281,0.2526329193299707,22.97789119956074,0.0002
66,0.5806389224727567,0.25422344575978273,23.245381884463264,0.0002
67,0.5751932553963263,0.25160436050863366,23.11217521898899,0.0002
68,0.570350410139333,0.2531766110134888,23.386098556362956,0.0002
69,0.5597288375283094,0.25255544598103885,23.441125743216336,0.0002
70,0.5613729822942136,0.2516559279560014,23.267403476119743,0.0002
71,0.5627243136547462,0.2523434373818635,23.258970491770267,0.0002
72,0.5646527693165778,0.2528945068864018,23.361231558175078,0.0002
73,0.5632369659866693,0.2521654981922794,23.249108307248814,0.0002
74,0.5594944252661114,0.2523989147542298,23.46083938342319,0.0002
75,0.5578560237336937,0.25184351634594965,23.39929311736347,0.0002
76,0.5547172782974941,0.252572118052107,23.308892958032743,0.0002
77,1.0094798625589523,0.46867430741962485,22.96756088015937,0.0002
78,0.7222608280735205,0.25200159368464775,23.30892311798299,0.0002
79,0.5829812059654816,0.25026604752429404,23.500106088923918,0.0002
80,0.6052062799681273,0.24916480165356633,23.447245411698155,0.0002
81,0.5571715093248161,0.2502292806552809,23.379737548674512,0.0002
82,0.5429089306429564,0.2505438853790824,23.450349561992443,0.0002
83,0.5372425547846899,0.2501504904162286,23.433239035436053,0.0002
84,0.5311739372140186,0.25025926970784246,23.29463659989053,0.0002
85,0.5308177666323928,0.2500014286292981,23.460504584133588,0.0002
86,0.529062092030066,0.2507220238716974,23.47869091492319,0.0002
87,0.529881864744751,0.2501624143719811,23.281708531256722,0.0002
88,0.5309990511326645,0.25028960474674045,23.412229411438254,0.0002
89,0.5283042161778385,0.2501162132052879,23.45210265380403,0.0002
90,0.5261316098793082,0.2504358902610763,23.421216659379326,0.0002
91,0.5195605675283969,0.2504126021908539,23.158178203021553,0.0002
92,0.5300393595411788,0.2501308448650106,23.19580613841934,0.0002
93,0.5256446720621601,0.250802249628083,23.342456810332436,0.0002
94,0.5249872274752342,0.25086540319393935,23.255326323394485,0.0002
95,0.6691553657351687,0.2514570420411473,22.890302174090678,0.0002
96,0.5695817621445469,0.2510431692739399,23.48389463882904,0.0002
97,0.5368322559678622,0.2516346995056526,23.456162445367703,0.0002
98,0.528126004809232,0.25185910039942017,23.442946963136876,0.0002
99,0.525280258344427,0.25182752111356255,23.19985812177455,0.0002
100,0.5222368698624815,0.2516636316235074,23.299943857064317,0.0002
101,0.5221671561768254,0.251852749245123,23.328966610293925,0.00019801980198019803
102,0.5137295284838465,0.2515065274004844,23.352853231284843,0.00019603960396039606
103,0.5160339662867709,0.2520614347689371,23.481853358560052,0.00019405940594059405
104,0.5141661502019209,0.2515224228649407,23.483988098912015,0.00019207920792079208
105,0.508213748417206,0.251622156220388,23.530140034951824,0.0001900990099009901
106,0.5091869621139823,0.2518954216305813,23.519315175812903,0.00018811881188118812
107,0.510631029221383,0.251307341483346,23.500405781077752,0.00018613861386138615
108,0.5091815348316792,0.25200873250501227,23.452573351683675,0.00018415841584158417
109,0.5043203690626608,0.25136507125935886,23.479076437765478,0.0001821782178217822
110,0.5062985985609969,0.2516577008449374,23.473838798816768,0.00018019801980198022
111,0.5127853962657828,0.2554958864148403,23.406761519746848,0.00017821782178217824
112,0.5047053983040733,0.25112973151629203,23.31871222720997,0.00017623762376237624
113,0.5016980983390608,0.25105346946878365,23.39253931506608,0.00017425742574257426
114,0.5001695733126651,0.2513420668932757,23.35964810118247,0.00017227722772277228
115,0.49732458773840343,0.25114116559637034,23.427832417319458,0.0001702970297029703
116,0.4977665170638303,0.25130743449918813,23.41971986754019,0.00016831683168316833
117,0.4954288629427928,0.25135979962434096,23.489084832480522,0.00016633663366336633
118,0.49393654284865185,0.2515661234305213,23.458336882413075,0.00016435643564356438
119,0.4922818468964699,0.2514947723633638,23.484809212498185,0.0001623762376237624
120,0.4937962824092967,0.2515760554037022,23.374843530502826,0.00016039603960396042
121,0.49063630374972,0.2515262320906859,23.51206337670857,0.00015841584158415842
122,0.4908453223377698,0.2513742069517385,23.554764084607672,0.00015643564356435644
123,0.49106561644822955,0.2510171382259048,23.519686214726512,0.00015445544554455447
124,0.4903541723814477,0.251705983983246,23.538082175051727,0.0001524752475247525
125,0.48608834898027026,0.2512551742642402,23.449216596904908,0.00015049504950495051
126,0.48538844702698536,0.25134309623755124,23.542880945001095,0.0001485148514851485
127,0.48226865493650023,0.25121228790742045,23.4685989544962,0.00014653465346534653
128,0.4810410353444957,0.25109431576350394,23.433917097874808,0.00014455445544554456
129,0.4800198189539211,0.25107792541751456,23.486045770458308,0.00014257425742574258
130,0.4784600056799723,0.2511436471053702,23.46134292346209,0.0001405940594059406
131,0.47986115395067847,0.2508870122059752,23.53143601874277,0.0001386138613861386
132,0.47664792180062815,0.2511000188337045,23.556013815194287,0.00013663366336633662
133,0.4747828221508975,0.2508548757563874,23.488310925773,0.00013465346534653465
134,0.4705180895612855,0.25102463642036776,23.495107643414613,0.00013267326732673267
135,0.47394759297393485,0.2511324682076773,23.53717910507902,0.0001306930693069307
136,0.47286890140765614,0.250844851000195,23.528023295202576,0.00012871287128712872
137,0.46928225942946383,0.25085319099385,23.471768371876497,0.00012673267326732674
138,0.46745406297108816,0.25072634136673766,23.62972252822591,0.00012475247524752477
139,0.46614247859539193,0.250822350945286,23.547076396736234,0.0001227722772277228
140,0.46574334098112824,0.25083604266770027,23.49488281469459,0.0001207920792079208
141,0.4641413297141576,0.25066543834188265,23.4751253054692,0.00011881188118811881
142,0.4641649145270353,0.2509047989537498,23.474879615123513,0.00011683168316831685
143,0.4631173428717543,0.2513059286670004,23.52159141759152,0.00011485148514851487
144,0.46055816738993444,0.25058409849086727,23.50378411273792,0.00011287128712871289
145,0.4600120109612228,0.25132368945415823,23.520002715390174,0.0001108910891089109
146,0.45912371083301107,0.25057985491955637,23.496088259030152,0.00010891089108910893
147,0.46073366744569577,0.2506402582898501,23.512400381370025,0.00010693069306930694
148,0.4567590523154328,0.25053685983082596,23.53711288431869,0.00010495049504950496
149,0.45437379690062657,0.25066906991784677,23.543341390881842,0.00010297029702970298
150,0.45266367095711435,0.25007217619942723,23.521477453510744,0.00010099009900990099
151,0.45371884406724877,0.25064693983083053,23.480943910890353,9.900990099009902e-05
152,0.452850463299092,0.25046939622050995,23.525228612223867,9.702970297029703e-05
153,0.45071030008810725,0.25089857911593566,23.5310065672773,9.504950495049505e-05
154,0.4497706377527402,0.25058099509121823,23.507333569333188,9.306930693069307e-05
155,0.44775923500996007,0.2504120488688293,23.4598644302489,9.108910891089108e-05
156,0.4481037344899125,0.2505928866835113,23.534708790577074,8.91089108910891e-05
157,0.4464522075956211,0.2503064925354,23.49057953815709,8.712871287128714e-05
158,0.44601931093501407,0.25015421803483323,23.494432501603455,8.514851485148517e-05
159,0.44504100453356954,0.25055821470821427,23.53180807093534,8.316831683168318e-05
160,0.44430998476476274,0.2504205610407453,23.471776001271028,8.11881188118812e-05
161,0.44280737402183434,0.25050258716008283,23.535698823726484,7.920792079207921e-05
162,0.44168515593088115,0.2506996057731749,23.522465221683653,7.722772277227723e-05
163,0.44059824195042246,0.2502988369474219,23.527963273325305,7.524752475247526e-05
164,0.4393709704402302,0.25040359828061853,23.543992035184004,7.326732673267327e-05
165,0.438420458662531,0.25033290577493655,23.531887702740736,7.128712871287129e-05
166,0.4373887348578397,0.25017779807468277,23.54783468702683,6.93069306930693e-05
167,0.4361266914880043,0.250329413664528,23.537634007727803,6.732673267326732e-05
168,0.4368804106147511,0.25035146098025046,23.55371045330231,6.534653465346535e-05
169,0.43416468912137635,0.2501790158953643,23.544988207611826,6.336633663366336e-05
170,0.43405560959464756,0.25052343854120424,23.576950483106902,6.13861386138614e-05
171,0.4336824554145523,0.25010476329272585,23.55799102047016,5.940594059405942e-05
172,0.43185548061856377,0.25007917241102257,23.542750887666237,5.7425742574257435e-05
173,0.4325567283329689,0.2500640793973795,23.528755180635546,5.544554455445545e-05
174,0.4301641184966221,0.2500386611595985,23.52450817088269,5.346534653465347e-05
175,0.42980104565056565,0.25033010330889444,23.541880779062076,5.148514851485149e-05
176,0.4298656100537071,0.24993481962385952,23.527299277582717,4.950495049504951e-05
177,0.4284915080890576,0.25003365693057483,23.530329875745373,4.7524752475247525e-05
178,0.4279474529569048,0.24990240307900743,23.529079012670508,4.554455445544554e-05
179,0.4275240343661389,0.2502072840966387,23.53021382550203,4.356435643564356e-05
180,0.4267968234738313,0.25012888699212826,23.549773447306833,4.158415841584158e-05
181,0.42588518766153055,0.25003475472705955,23.542205266748134,3.96039603960396e-05
182,0.4250915057159408,0.24996348724610315,23.549711458476285,3.7623762376237615e-05
183,0.42431478618123186,0.25000829294233373,23.54488312462312,3.564356435643565e-05
184,0.42398263417597276,0.2498728266023464,23.56800579288219,3.3663366336633676e-05
185,0.42307367288927544,0.25009310196993934,23.542728297505874,3.168316831683169e-05
186,0.4235480590392558,0.249773983474865,23.54382317522541,2.970297029702971e-05
187,0.4228325532418957,0.2497934857188219,23.545013360771915,2.7722772277227726e-05
188,0.4208237477249454,0.24982103936285105,23.55726426103664,2.5742574257425746e-05
189,0.42149625505753074,0.24976357361678805,23.566034548070796,2.3762376237623762e-05
190,0.4207007360781627,0.24992685867849235,23.54357581594967,2.178217821782178e-05
191,0.4210431279751289,0.24965129290153992,23.554293148309448,1.98019801980198e-05
192,0.41927516806389076,0.24961336118081667,23.54157309988584,1.7821782178217816e-05
193,0.42030952238919383,0.24994147241025547,23.549887530596898,1.5841584158415833e-05
194,0.4187096177738868,0.24953822952608318,23.547453217300387,1.3861386138613853e-05
195,0.4185166002389903,0.24950297291304,23.538638763224466,1.1881188118811893e-05
196,0.418577030734054,0.24963157948018924,23.546571545395143,9.90099009900991e-06
197,0.4185287030086771,0.24965038195164668,23.54942720392544,7.920792079207928e-06
198,0.41722126534674403,0.2493081160160587,23.544050328526577,5.9405940594059465e-06
199,0.41799602654290935,0.2496103374092478,23.54834871748321,3.960396039603964e-06
200,0.41748657586516685,0.24935593058269703,23.55040609100628,1.980198019801982e-06
