epoch,train_loss,val_psnr,val_lpips,d_loss,g_loss,score
1,78.98621572244087,22.03040247696453,0.3608185358378967,0.710376309633255,0.7289864082336426,21.849993209045582
2,65.02745220427046,22.583676141008457,0.34797745464805035,0.2971791176795959,0.3041403062343597,22.40968741368443
3,62.33059252431043,23.01126948107881,0.30937487474185316,0.2938991984128952,0.3088155940771103,22.85658204370788
4,60.32541240972475,23.135037442818003,0.2910425981473431,0.2659940040111542,0.28394922041893006,22.989516143744332
5,59.30488244154468,23.602183743954065,0.30463021303737425,0.2805927702188492,0.33063613843917844,23.449868637435376
6,58.6125927687485,23.382502194944564,0.2972664781129819,0.2561713259220123,0.3682591081857681,23.233868955888074
7,57.67482726589383,23.782835435884174,0.28625788637906124,0.24254293191432952,0.43990452444553374,23.639706492694643
8,57.021033900467614,23.836312150956783,0.2866685027768016,0.2240369409918785,0.46648036801815035,23.692977899568383
9,56.65747191929553,23.378000252719985,0.2914075505752392,0.20991969728469848,0.5020111664533615,23.232296477432367
10,56.13004009560726,23.587966312753466,0.28867410285399386,0.1981568872332573,0.5357831176519394,23.443629261326468
11,56.06847921304382,24.002454205875832,0.2880215805797543,0.1903531094789505,0.5504604144096374,23.858443415585956
12,55.407258784629924,23.98048781663476,0.27324921778978006,0.1857479059100151,0.57880064535141,23.84386320773987
13,54.918267299073335,24.091539921008025,0.2807068649409587,0.17368822425603866,0.6004693275690078,23.951186488537545
14,54.9046163896506,23.85623380796839,0.28051411416349675,0.17918009978532792,0.616167098402977,23.715976750886643
15,54.34348757499823,23.79694611005704,0.29381611168504757,0.14524431604146956,0.6445002800226212,23.650038054214516
16,54.55778908865296,24.11662101056559,0.27241994517921636,0.18223304823040962,0.6225226518511772,23.980411037975983
17,53.82711016415087,23.65432607792354,0.28881911116249936,0.1346038825213909,0.6947442616224289,23.50991652234229
18,53.202266688859055,23.830266182766547,0.2713615825422714,0.1282451506257057,0.7119800881147385,23.694585391495412
19,53.03121239810125,24.048157112880073,0.2829793635479449,0.13418179854750634,0.7238693021535874,23.9066674311061
20,52.701135676936254,24.198075696298456,0.26665758993840605,0.11646138331294059,0.7482906986474991,24.064746901329254
21,52.469597011183296,23.520960937319206,0.25881203086304416,0.11761148914694786,0.7495156474113465,23.391554921887685
22,52.28239907418655,23.982366555037544,0.2658509411222553,0.11182412496209145,0.7669186052083969,23.849441084476418
23,51.74068856397598,24.510166597175388,0.25315300431852333,0.12341982419788837,0.7517019658088684,24.383590095016128
24,51.3571278340262,23.843134846005757,0.2656537229766687,0.3474119218289852,0.615219246506691,23.710307984517424
25,50.565482906111015,23.95437719478117,0.2640114800516303,0.1800596963465214,0.475097202539444,23.822371454755356
26,50.77423754476619,23.993266997975276,0.2742742839949206,0.13053163328766823,0.6602852674722671,23.856129855977816
27,50.58315722251585,24.40285807321051,0.25136742414377,0.11023702165484428,0.7299717984199524,24.277174361138623
28,50.734978694671675,24.375172689830446,0.24609750544805473,0.09768746638298034,0.7575869966745377,24.25212393710642
29,50.20071355799566,23.84879923547819,0.2603107975318212,0.09421447086334228,0.7768197586536407,23.71864383671228
30,50.08435616664755,24.295842517995553,0.2557462968265889,0.08676997597515583,0.8092616459131241,24.16796936958226
31,49.53645965179881,24.050710017280853,0.2480230786262046,0.08803742438554764,0.8053723809719086,23.92669847796775
32,49.49612951264187,23.972370958290956,0.2449056784321779,0.0870581654459238,0.8214712452888489,23.849918119074868
33,49.30476992403413,24.022905833328835,0.24906688197717242,0.0826807658970356,0.8364473040699959,23.89837239234025
34,48.884481441401746,24.103035783693077,0.25342074795703046,0.07132571126520634,0.8513386907577515,23.976325409714562
35,48.9218150900804,24.429363134761253,0.23814606425599663,0.08264963099360466,0.8489684097766876,24.310290102633253
