epoch,train_loss,val_psnr,val_lpips,d_loss,g_loss,score
1,0.724502432734193,22.114527426456924,0.27725210715171056,0.0,0.0,21.97590137288107
2,0.5760309477220455,22.579247580079628,0.24759268035521706,0.0,0.0,22.45545123990202
3,0.5445053404828563,22.944293432594744,0.2464137463776079,0.0,0.0,22.82108655940594
4,0.5291105592300406,23.000851126053565,0.24240786483128238,0.0,0.0,22.879647193637922
5,0.5107194829491842,23.218200063954907,0.23733294715924771,0.0,0.0,23.099533590375284
6,0.4998424885079332,23.190626516602656,0.23338040282927813,0.0,0.0,23.073936315188018
7,0.48716830828378227,23.256919698949183,0.2303099410804758,0.0,0.0,23.141764728408944
8,0.47826356177849266,23.396545553385522,0.2407464848985897,0.0,0.0,23.27617231093623
9,0.46864520616945265,23.005678472853393,0.24070558597950054,0.0,0.0,22.885325679863644
10,0.4609070826118401,23.22788016343834,0.24234232773623873,0.0,0.0,23.10670899957022
11,0.4542793253721063,23.19736815478355,0.2408478688230334,0.0,0.0,23.076944220372035
12,0.4469301267575412,23.381785192673654,0.23595639696219703,0.0,0.0,23.263806994192556
13,0.4402399098105519,23.314136190625515,0.23191410651467148,0.0,0.0,23.19817913736818
14,0.43350546555486863,23.520217580923944,0.2353669070256042,0.0,0.0,23.40253412741114
15,0.42520743958537754,23.22413435960683,0.23662627329898048,0.0,0.0,23.10582122295734
16,0.41995690506014244,23.31561705610344,0.24758557846179494,0.0,0.0,23.191824266872544
17,0.41488885788140173,23.51352797521373,0.23242799690009366,0.0,0.0,23.397313976763684
18,0.41101270601972095,23.380143499559075,0.23566714933028604,0.0,0.0,23.262309924893934
19,0.40205623239611965,23.405064993079378,0.2350185143007527,0.0,0.0,23.287555735929
20,0.3980153147526247,23.305880727982334,0.2412245767343741,0.0,0.0,23.185268439615147
21,0.4747975057674082,23.209190283074722,0.21561787596660928,2.0052950435214574,0.07594357056077569,23.10138134509142
22,0.5273599390239732,21.35430625061355,0.25076173653108874,1.9952518886990018,0.11373752686367543,21.228925382348006
23,0.534973646715944,22.539010382219747,0.23807576169981362,1.9945373323228623,0.1252352086447731,22.41997250136984
24,0.4457054071626058,21.9681233890399,0.24592479278741042,2.0064273922531695,0.043334094772257636,21.845160992646193
25,0.5042659843035973,23.145805883686013,0.23644992461283273,1.9949534407368412,0.10941634500588945,23.027580921379595
26,0.5273654754124406,22.562497091805078,0.2375912093165846,1.9945184213143807,0.13274784825604272,22.443701487146786
27,0.5131134240335508,22.220266333274978,0.24695255567686136,1.9957767557214807,0.12208677929550134,22.096790055436546
28,0.49294752033432193,22.338944769506803,0.2359330605516839,1.9956321707478275,0.10316329448450469,22.22097823923096
29,0.5345869428185671,22.706585531688848,0.23876874318108857,1.9972615471592656,0.1548867951526686,22.587201160098303
30,0.5038668526170277,22.841450872821426,0.24351171006952646,1.995128032013222,0.1235252556166853,22.719695017786663
31,0.4730362501058921,22.084879217850617,0.24778656770808294,1.9944317685233222,0.09450478897154055,21.960985933996575
32,0.5263222976577272,22.84984213868721,0.23680493106906586,2.0141796147381816,0.16677236489313482,22.73143967315268
33,0.540251238217778,22.713886175606827,0.23096464743912354,1.9975679839098894,0.18822182085778977,22.598403851887266
34,0.523250670085224,22.07426436494959,0.23487904658459147,1.9971625107306021,0.17044185446920218,21.956824841657298
35,0.5216819372055602,22.63423796702052,0.2377752887251566,1.9971481817739982,0.17207678263937987,22.515350322657945
36,0.49210756858959814,22.636721563821286,0.24002812852795113,1.9964494908297503,0.14331991385875475,22.51670749955731
37,0.467546088131074,22.463570852830976,0.22910610726252167,1.9965056825567176,0.1195082154193962,22.349017799199714
38,0.4673500435977475,23.10678404837447,0.2268325965689273,2.0024472810603955,0.11776926803092162,22.99336775009001
39,0.2621385567523905,22.69277098701664,0.2285196461359519,2.006081398328145,-0.06908113664162725,22.578511163948665
40,0.24744095347920447,22.853804235853595,0.22964508703105913,1.996390939641882,-0.08460671053121419,22.738981692338065
41,0.34670335338814734,22.52771620802993,0.23315238019438628,1.9943794789137663,0.010094448401058024,22.411140017932738
42,0.4045279668137459,22.4265354066788,0.220608373792143,1.994357782823068,0.06939379438343975,22.316231219782726
43,0.4095513566473187,22.469908361983716,0.2376162951234212,1.9944596096321388,0.0707781881149357,22.351100214422004
44,0.40213177432949165,22.8621822265729,0.22826409539390477,1.994322485393948,0.06217741286554546,22.74805017887595
45,0.3758929528293502,23.05656416924417,0.21951042881768287,2.00770764792407,0.03804628872873123,22.946808954835326
46,0.5157796243444489,22.836611013814572,0.2171971290434846,1.9965937305379797,0.19420642560278928,22.72801244929283
47,0.4657931534987259,22.49228606278043,0.23118321975759004,1.9959235270818074,0.14052798902546917,22.376694452901635
48,0.46974529620505695,22.640998449805906,0.22780578544564373,1.9954027273036816,0.13978081692562058,22.527095557083083
49,0.3974714958814847,22.43721243914523,0.2311492507725229,1.9946041327935677,0.06775686805803734,22.32163781375897
50,0.3545890829918604,22.397282553296947,0.23367888858507915,1.9964609976168033,0.02354231239296496,22.280443109004405
51,0.3555178441119874,22.668315725795953,0.2673480622891103,1.9959435304005941,0.02587116406885562,22.5346416946514
52,0.3058702752319457,22.825129385401198,0.22484523466176326,1.9963795608944364,-0.023078077924421653,22.712706768070316
53,0.31602424789224726,22.699627371291243,0.2467869441714192,1.9960313002268473,-0.011444938270330938,22.576233899205533
