epoch,g_loss,d_loss,val_psnr,lr
1,1.523063025538335,0.31476245166954797,21.71319335068972,0.0002
2,1.243359563435183,0.25844562526395587,22.236856146500763,0.0002
3,1.2759110471875303,0.38674152280892066,22.65667410897932,0.0002
4,1.1762245349542575,0.246700240929308,21.939219504163766,0.0002
5,1.1365753420235114,0.24967435861433504,21.603903342188516,0.0002
6,1.1271018610225358,0.25159840890998697,21.479689398756758,0.0002
7,1.1188216725156452,0.25033820004728113,21.796534796579238,0.0002
8,1.1019953126444268,0.2501657634788218,21.68316329088728,0.0002
9,1.0728647138542613,0.2525521643548668,21.63886221973801,0.0002
10,1.0732266266345722,0.2510157660015806,22.17475936002658,0.0002
11,1.097888949542489,0.2534954576392838,21.394828864122733,0.0002
12,1.0516505916134349,0.2499847639304883,22.201739874542156,0.0002
13,1.036356739126368,0.24911234597727364,20.947731772626767,0.0002
14,1.084801797433253,0.24994448388420487,20.080244437768684,0.0002
15,1.0166987391884355,0.2524047633928959,21.76497199141608,0.0002
16,0.9953785374575205,0.2521779944312535,22.304673758167972,0.0002
17,0.9688632686215205,0.25255929152507584,22.15655364103972,0.0002
18,0.972599104526672,0.2517336796644732,22.018703985943493,0.0002
19,0.9480834426000991,0.25174164163084595,22.39184310017412,0.0002
20,0.9364412947243633,0.2528230683483827,21.980809546261387,0.0002
21,0.9314975759911186,0.2517915179145585,22.23461058680928,0.0002
22,1.6579905208489785,0.6194612384487398,21.982991324214616,0.0002
23,1.1124389250249171,0.24731351168442994,21.512785635926136,0.0002
24,1.0903711706696024,0.2417027210568715,22.53556708388128,0.0002
25,1.078805819625769,0.2462247523814176,22.47263014848165,0.0002
26,1.0367471689763168,0.2480042157166056,22.439889288509395,0.0002
27,1.0130705505962878,0.2501302703477873,21.685698309807165,0.0002
28,0.989790929173514,0.24937818677697413,22.759997930959475,0.0002
29,0.957901962968725,0.25002925559681966,21.736089011080953,0.0002
30,0.9582173223138905,0.25152299203599005,21.27633994205099,0.0002
31,1.1061069200720726,0.2479212546606442,22.02303961826598,0.0002
32,1.0226398206765692,0.25125810921538577,12.851007799730201,0.0002
33,1.0201912208084,0.2472363671587664,22.319011679304815,0.0002
