epoch,lr,train_loss,val_psnr,val_lpips,nan_batches,d_loss,g_loss
26,9.695518130045145e-05,0.6429205877105082,23.37719762325287,0.18612904334440827,1,0.0,0.0
27,9.671018502735923e-05,0.6304218186996877,23.466233909130096,0.19321533013135195,0,0.0,0.0
28,9.64561310654178e-05,0.6260229828767478,23.29652065038681,0.19003383559174836,0,0.0,0.0
29,9.619308209864077e-05,0.6209077909588814,23.179161310195923,0.19066073023714125,0,0.0,0.0
30,9.592110303042461e-05,0.6109774431679398,23.257120728492737,0.19027687842026353,0,0.0,0.0
31,9.56402609675347e-05,0.6035924477037042,23.215071201324463,0.19204263552092016,0,0.0,0.0
32,9.535062520354773e-05,0.5980872754007578,23.277197420597076,0.19821607461199164,0,0.0,0.0
33,9.505226720175452e-05,0.5917464112862945,23.302825331687927,0.1869966450612992,0,0.0,0.0
34,9.474526057752763e-05,0.5845633528660983,23.31808316707611,0.19173075910657644,0,0.0,0.0
35,9.442968108015773e-05,0.5804845793172717,23.22876012325287,0.19232443626970053,0,0.0,0.0
36,9.410560657416367e-05,0.5746819213964045,23.20730835199356,0.18854236952029169,0,0.0,0.0
37,9.377311702008058e-05,0.570118150440976,23.262497067451477,0.1895770865958184,0,0.0,0.0
38,9.343229445473079e-05,0.5652809182647616,23.226719319820404,0.19172455999068916,0,0.0,0.0
39,9.308322297098245e-05,0.5559077798388898,23.147404611110687,0.19656560150906444,0,0.0,0.0
40,9.272598869700092e-05,0.5536754401400685,23.171440839767456,0.188265445176512,0,0.0,0.0
41,9.236067977499788e-05,0.5468393352348357,23.26051688194275,0.19385091657750309,0,0.0,0.0
42,9.198738633948361e-05,0.5436503143291774,23.17059427499771,0.19204804534092546,1,0.0,0.0
43,9.16062004950276e-05,0.5404954503756016,23.22072869539261,0.1928152241744101,0,0.0,0.0
44,9.121721629353316e-05,0.5349599134642631,23.21781349182129,0.1907811078708619,0,0.0,0.0
45,9.082052971103155e-05,0.5302850177977234,23.20837378501892,0.1935515091754496,0,0.0,0.0
46,9.041623862400122e-05,0.5233186725527048,23.277894139289856,0.18846946698613465,0,0.0,0.0
47,9.000444278521836e-05,0.5232569340150803,23.09396493434906,0.19558701058849692,0,0.0,0.0
48,8.958524379914436e-05,0.5167845243122429,23.034648716449738,0.1934508252888918,0,0.0,0.0
49,8.915874509685644e-05,0.5132144596427679,23.083149671554565,0.19405079749412835,0,0.0,0.0
50,8.872505191052754e-05,0.5096112377941608,23.14897346496582,0.19465133314952254,0,0.0,0.0
51,8.828427124746188e-05,0.5052096154540777,23.348502278327942,0.18710697116330266,0,0.0,0.0
52,8.783651186369255e-05,0.5036508799530566,23.11424869298935,0.19562373380176723,0,0.0,0.0
53,8.738188423714753e-05,0.49918543663807213,23.283733069896698,0.19651046581566334,0,0.0,0.0
54,8.692050054039092e-05,0.4958598690573126,23.10029649734497,0.19885189435444772,0,0.0,0.0
55,8.645247461294605e-05,0.49283752078190446,23.22615396976471,0.19357427768409252,0,0.0,0.0
56,8.597792193320733e-05,0.4895736984908581,23.258877217769623,0.19246226805262268,0,0.0,0.0
57,8.549695958994756e-05,0.4857212579809129,22.954422116279602,0.19536383589729667,0,0.0,0.0
58,8.500970625342818e-05,0.4841397329578249,23.0278417468071,0.20085477828979492,1,0.0,0.0
59,8.451628214611904e-05,0.4835202058311552,23.21143811941147,0.1973940976895392,0,0.0,0.0
60,8.401680901303533e-05,0.47793142148293555,22.909639954566956,0.1974787653889507,0,0.0,0.0
61,8.35114100916989e-05,0.47484947741031647,23.19803136587143,0.19790169736370444,0,0.0,0.0
62,8.300021008173112e-05,0.4718489262741059,23.195183217525482,0.1930912781972438,0,0.0,0.0
63,8.24833351140852e-05,0.4685328716877848,23.129170536994934,0.19279812066815794,0,0.0,0.0
64,8.196091271992524e-05,0.46676503866910934,23.13462781906128,0.19137318967841566,0,0.0,0.0
65,8.143307179915983e-05,0.46503696450963616,23.255464017391205,0.19330059364438057,0,0.0,0.0
66,8.089994258863792e-05,0.46308709285221994,23.04313898086548,0.19363216031342745,0,0.0,0.0
67,8.036165663001482e-05,0.4607815395575017,23.103802978992462,0.194773665163666,0,0.0,0.0
68,7.981834673729628e-05,0.45673877838999033,23.134579718112946,0.19295771839097142,0,0.0,0.0
69,7.927014696406858e-05,0.4547321714926511,23.085228383541107,0.1954303584061563,0,0.0,0.0
70,7.871719257042292e-05,0.45281527610495687,23.12872576713562,0.18924532970413566,0,0.0,0.0
71,7.815961998958186e-05,0.45255052810534835,23.06509441137314,0.1968644973821938,0,0.0,0.0
