epoch,train_loss,val_psnr,val_lpips,d_loss,g_loss,score
1,77.65153585194217,21.674557161950403,0.3348637205257061,0.7229809279441833,0.7160947754383087,21.50712530168755
2,64.46076015719666,22.097458151907002,0.29855997383579175,0.30178723883628844,0.30701235628128054,21.948178164989105
3,61.00182259643822,22.811915363878516,0.3074954061821713,0.2792062585353851,0.2911066198348999,22.65816766078743
4,59.725820155134045,23.04444879145926,0.2807079169629387,0.27586896634101865,0.3028760244846344,22.90409483297779
5,58.261882960426945,23.270025628117047,0.27841478876265413,0.2702720685005188,0.33220842480659485,23.13081823373572
6,57.465211573771924,23.502846901854237,0.30461277016383315,0.265859139919281,0.3742807902097702,23.35054051677232
7,56.901855494715434,23.51274380693302,0.30067182855871,0.23856808519363404,0.4308581142425537,23.362407892653664
8,56.003103297521704,23.560791608345774,0.2850233009068983,0.22144449722766876,0.4616214439868927,23.418279957892324
9,55.87724645549076,23.53823492195085,0.27299160864387173,0.21871858352422716,0.5080203150510788,23.401739117628914
10,55.29133367477591,23.76651970320538,0.3004420466927021,0.19858586221933364,0.5135334243774414,23.616298679859028
11,54.88099993457437,23.448867355186483,0.2989425164458509,0.18798567628860474,0.5350530089735985,23.29939609696356
12,54.40429748099922,23.716391801869953,0.2913075744273436,0.19674449932575225,0.5433156858682633,23.570738014656282
13,54.19853148980474,23.77088289944088,0.29039451641913805,0.18086858147382737,0.5748584747314454,23.62568564123131
14,54.07738384577147,23.92694864951836,0.28159534965712024,0.1703392307460308,0.5949815543889999,23.7861509746898
15,53.28282891419441,23.655716862050514,0.28506362004309765,0.17018785482645035,0.6028228381872177,23.513185052028966
16,53.0681525531276,23.79259855408032,0.2846402486771265,0.16305605465173723,0.6495565227270126,23.650278429741757
17,52.69659533269834,23.38715781497323,0.2732806017639826,0.15626740822196006,0.6446105424165726,23.250517514091236
18,52.406727717975436,24.057161215311933,0.28168255252964414,0.14570436561107636,0.6535963117480278,23.91631993904711
19,51.895360835692124,23.974398142913007,0.27592434619785644,0.14128972998261452,0.6740062242746353,23.83643596981408
20,51.75887356153312,23.25177998559645,0.2731698188682449,0.15288235756754875,0.6972105078697205,23.115195076162326
21,51.67366265455752,23.633317450174243,0.27439897137703806,0.12261450657248497,0.717252834558487,23.496117964485723
22,51.41876595657986,24.108497285766713,0.2750580833705032,0.1223891932964325,0.7316468067765236,23.97096824408146
23,50.81381069539779,23.936893456295653,0.2672463650450766,0.11784620636701584,0.7362884323894977,23.803270273773116
24,51.10455862017922,23.8163572515833,0.2702480204695632,0.11594418135285378,0.7641210993528366,23.68123324134852
25,50.53130846763719,24.082974781239965,0.27447112961147746,0.11566567432880402,0.7772702416181564,23.945739216434227
26,50.47413616539566,23.53398376882358,0.26658538742623056,0.10890248341858387,0.7739746261239052,23.400691075110462
27,49.8162201498233,23.671348401527077,0.2616112780675018,0.1081401504278183,0.7694839139580727,23.540542762493324
28,49.591977870788504,24.4293028080488,0.26848780930886135,0.11605818469822407,0.7764410865306854,24.29505890339437
29,50.42762929894431,23.573251009064172,0.2664981355927485,0.09395920254290104,0.7989630706310272,23.4400019412678
30,49.46465313324986,24.104089457573217,0.255922449839223,0.10576191732287407,0.7953929142951965,23.976128232653604
31,49.030441432845144,23.648665230669994,0.25712203376099396,0.09564457296580076,0.7970325567126274,23.520104213789498
32,48.85805666723394,24.11009520795515,0.24388005683947242,0.09601974675059319,0.8029198393821716,23.988155179535415
33,48.67090142432899,24.098128012175227,0.25326369993603126,0.09871581089496613,0.8198438757658004,23.971496162207213
34,48.409914821566666,24.253523574439004,0.2504683097907107,0.09798704978823662,0.8272563479542733,24.12828941954365
35,48.07761980816551,23.682542358171478,0.2582315576190198,0.09016547286510468,0.8291511933803558,23.553426579361968
36,47.20590105823525,24.071534231665247,0.265108752174926,0.28038647067546846,0.5253122061491012,23.938979855577784
37,47.155484127086936,23.74376568797053,0.24341236090517415,0.16804226779937745,0.5669191259145737,23.622059507517942
38,47.18507531360801,24.051416717196943,0.2570957034091719,0.13951878130435943,0.6841334781646728,23.922868865492358
39,46.98536400991305,24.214145054029636,0.2471413675521724,0.11639855971932411,0.7217007908821106,24.09057437025355
40,46.774294124676025,23.92138622145424,0.2596974176277944,0.1106576541364193,0.7446433740854264,23.791537512640346
41,46.50465942010776,24.234870958215957,0.25053444753028203,0.09660004273056984,0.7740048787593842,24.109603734450815
42,46.38404485712912,23.861622231341574,0.25437582894278055,0.10149354135990143,0.7747750209569931,23.734434316870185
43,46.35598415766847,24.13698795173932,0.2471463683818676,0.09685134497284889,0.7801989467144013,24.013414767548387
44,45.75865438476704,24.014301402178948,0.23592795382298376,0.10571674102544784,0.7770505341887474,23.896337425267454
45,45.68037838379674,23.93164868352232,0.2537304081362164,0.0968585824072361,0.7882132215499877,23.804783479454212
46,45.514602260763134,23.726350723027124,0.24587794918460254,0.09850821016728878,0.8070701149702072,23.603411748434823
47,45.17239159794871,24.04384890278086,0.23737437037089074,0.088137550085783,0.8103521559238434,23.92516171759541
48,45.15584710332113,24.165429517108564,0.24586249157147938,0.0872128596752882,0.8203700129985809,24.042498271322824
49,44.88425002692684,23.958788674184905,0.2376058143549925,0.08687321913242341,0.83162888276577,23.83998576700741
50,44.5791313746075,24.0477697576207,0.2488642500268519,0.13834961412101984,0.8303757058382034,23.92333763260727
51,44.03502798109634,23.855389016011323,0.2525054130513951,0.16173316353559494,0.5878951041698456,23.729136309485625
52,44.046198406510484,23.911619888013252,0.24204910135165436,0.08826185461878777,0.7879433436393738,23.790595337337425
53,43.9435521968019,23.90834153718411,0.24729493849364484,0.09204908338189124,0.8080199792981148,23.784694067937288
54,43.80558742935688,23.774203484418308,0.236294740796696,0.08832132560014724,0.8171357419490815,23.65605611401996
55,43.68295806535302,23.910306705727773,0.2432099963242601,0.08523488445580006,0.8211502466201782,23.788701707565643
56,43.8810881922903,23.790852894116398,0.23725087763615318,0.0821215100288391,0.8300220003724098,23.672227455298323
57,43.25827550923465,24.203821992770727,0.2366575308532297,0.08563665425777435,0.8133615826368332,24.085493227344113
58,43.34180910908149,23.878653873705566,0.23341194342006952,0.09241193844377994,0.8311700038313866,23.76194790199553
59,43.03572472800246,23.991948093643902,0.23820056823327979,0.08590744197368622,0.8146286594867707,23.87284780952726
60,43.018489651099536,24.1920834063483,0.234355267389641,0.08336445458233356,0.8211703337430954,24.07490577265348
61,42.9888628505648,24.105043513359078,0.23344983238975256,0.08669506995379925,0.8188207097649575,23.988318597164202
62,42.765539242184225,24.009103005225217,0.23598310642652615,0.08397591902315617,0.8204662152528763,23.891111452011955
63,42.23492297025402,23.633286115160995,0.22902943570541523,0.0933414328098297,0.8285184162855148,23.51877139730829
64,42.24986892362197,24.09549025800815,0.2305465139854307,0.08778800141811371,0.8225258046984673,23.980217001015436
65,41.15518966345564,24.205380351098963,0.23947857526340172,0.3522754049301147,0.5116692552566529,24.08564106346726
66,41.54251284457699,24.013878079773935,0.23101789008079535,0.10643654619157314,0.7268977718949318,23.89836913473354
67,41.49854533054242,23.981599855383045,0.2334189869860901,0.07818908306956292,0.7997044893503189,23.86489036189
