epoch,train_loss,val_psnr
1,0.3100750986089602,22.579733705881235
2,0.23235453746844167,22.85084930856954
3,0.22430827425115935,23.159873574315508
4,0.21987670479445975,23.417778880376726
5,0.21666797469313104,23.43918946822636
6,0.2144501347370249,23.53438175073962
7,0.21290177057470372,23.751625435718704
8,0.20865804134130145,23.68325554307292
9,0.206429151160892,23.647149433464094
10,0.20325011800093665,23.564465870255297
11,0.2026024887399716,23.696472433676703
12,0.20115353415787318,23.82885954039809
13,0.19993769822905352,23.67965376041142
14,0.19766734252778861,23.449852310020187
15,0.1940793303096003,23.951450940509545
16,0.19329959009531486,24.015517636658235
17,0.18911311577237708,23.26460096511985
18,0.18787245927738203,23.621027149536012
19,0.18529647861428852,23.58708887788695
20,0.18179804764723748,23.736493076627045
21,0.1814723884914179,23.765767117930764
22,0.17596413086437138,23.261343704117014
23,0.1752394887068747,23.72775458611615
24,0.172170807705457,23.44577232780874
25,0.17093967269483618,23.589894151759612
26,0.16802742229547962,23.706232609106394
27,0.16498900054565405,23.451661130471678
28,0.16401714097141384,23.809693901888636
29,0.1592255644074852,23.57806499352499
30,0.15632403688372287,24.110390084053698
31,0.1549949446196538,23.72099303521476
32,0.1541633459802321,23.47054121164304
33,0.15085791956171524,23.61499137203704
34,0.14790877370843175,23.839243364334852
35,0.1460361363770958,23.73047599114467
36,0.14585073994423406,23.802324778704357
37,0.1431636298184305,23.84421189853056
38,0.14204586844500003,23.769434785863588
39,0.13928483616191478,23.686103814033324
40,0.13692616366244678,23.352428211624474
41,0.13391558467270503,23.7599183695891
42,0.13445855485317307,23.908326823351807
43,0.1318967423929555,23.737075417412314
44,0.1324279447091972,23.725484841243752
45,0.12907096080939556,23.708312654533394
46,0.1282048944132284,23.80050347874324
47,0.12729894005233897,23.433337341152836
48,0.1253045995731246,23.657114839606617
49,0.12332820402589272,23.920315762906135
50,0.1224452768466268,23.628986297395763
51,0.12213032942033288,23.773607301731534
52,0.11914933805704597,23.751297208266926
53,0.1193195969366939,23.6824038301651
54,0.1165459689404711,23.379008695189704
