epoch,train_loss,val_psnr
1,0.2663886449123895,23.213155903314657
2,0.22292272089128484,23.609666545116823
3,0.21208523605557347,23.78110748701469
4,0.20655890689627895,23.547820275254473
5,0.19936076687171594,24.034431396156876
6,0.19807259999121138,24.341742045395943
7,0.19120017610450837,24.062410783704685
8,0.18683996056015656,24.189485869989525
9,0.181426512465268,24.189545597249555
10,0.1825847160670125,24.275143153203057
11,0.17620323465845014,23.9383359568184
12,0.17426440523660816,24.285315424928665
13,0.17166124151763917,24.194818598782646
14,0.16983461932969404,24.388016939007162
15,0.1689028317793192,24.223713404682595
16,0.16413631741879584,24.051430395611423
17,0.1602663961520728,23.991570929075788
18,0.15598668568078508,24.289207397060643
19,0.15461875097706762,24.292517518868433
20,0.15131296150665946,24.068997675967033
21,0.15133510099630842,24.133160774965162
22,0.14576908402468874,24.186296565093674
23,0.14609312539123995,23.99176526065358
24,0.14613900868915652,24.31816498197843
25,0.14070693980521837,24.3121137277077
26,0.13875148742281027,24.229969235718055
27,0.1370515727887185,24.328135347227395
28,0.1354924099336949,24.26880051055699
29,0.133257346261808,24.257730150103956
30,0.13146355174920277,24.154756048658072
31,0.12970693593179647,24.038705818937462
32,0.1297548828021196,24.118388577790952
33,0.1268393185037231,24.15601871345263
34,0.12516701017808937,24.330444219994593
35,0.12477646278336811,24.32825638212203
36,0.12225725578283722,24.258062083261645
37,0.1214312915704857,24.34132199273144
38,0.12070473562705475,24.149242121744887
