epoch,train_loss,val_psnr
1,3.7190332031325926,17.714017498191808
2,2.0216585292044247,20.559418055153422
3,1.733942575733384,21.445572173598986
4,1.63562742666857,21.591296301830482
5,1.5894293008027276,21.889575334730463
6,1.571141840794922,21.89759068686505
7,1.5471530782516187,21.952563054977045
8,1.5394414983768903,21.985452869905185
9,1.52032430765408,21.92251821882937
10,1.5231951388785057,22.02362850887819
11,1.5007899430764144,21.78585466978294
12,1.4961470723856953,21.98964903689614
13,1.496204194449706,21.989267791563645
14,1.4880127489331947,22.109377574027743
15,1.4752414641647564,22.124994888530132
16,1.4736846665317846,22.064327345697706
17,1.4787337570681978,22.04850229848987
18,1.4662767761065845,22.175514943949555
19,1.4640200269384887,22.055468664975212
20,1.4560350339354589,22.107813772543256
21,1.459190045914569,22.16878520089159
22,1.4522100118211148,22.173470995496142
23,1.4500213368339798,22.19993394310942
24,1.4427892167217866,22.168125089969365
25,1.4402625550156378,22.29045884093867
26,1.4372381434359587,22.24589324745669
27,1.4332581643828983,22.28614486712043
28,1.4286898231507794,22.213120061287558
29,1.4314946218898539,22.199152210662646
30,1.4236705481822283,22.302467507927325
31,1.4275740119013016,22.22409853562084
32,1.420012633839184,22.092325652861458
33,1.4182821662473546,22.24542970564056
34,1.417916853163977,22.09431496138641
35,1.419024682121583,22.217570130040556
36,1.4115214157498006,22.249666431839195
37,1.407731099622506,22.128917294893867
38,1.402745769026099,22.274869014695984
39,1.407931712773011,22.343858319610924
40,1.4018924821770389,22.317151680160627
41,1.3946287706570115,22.472645135889536
42,1.398503205967976,22.176958919061146
43,1.3946366110330626,22.282323942923625
44,1.3938118927848515,22.26536755748442
45,1.388105981769597,22.375664704417456
46,1.3882878175647884,22.418904522304555
47,1.386085274563637,22.47426099677199
48,1.3898100634259027,22.430040689490934
49,1.3813385683242527,22.480162333440173
50,1.3814848059549338,22.350667834720507
51,1.375266935035004,22.345698350056153
52,1.376261076647659,22.47325806798236
53,1.374207595875077,22.158514072408426
54,1.372902529471292,22.393725556911715
55,1.3727843561672433,22.348417331629918
56,1.374773038649063,22.453043426192867
57,1.3629425687313725,22.341143769817805
58,1.362780539654249,22.413809264827453
59,1.361467369384039,22.460981418510872
60,1.3603383178615254,22.393573473907537
61,1.355771601092503,22.287561297873832
62,1.3603177547321323,22.271715606421978
63,1.3545172662833143,22.407881225278416
64,1.353299232595002,22.436132592726878
65,1.3524541546300743,22.420045846067
66,1.3491226253876871,22.3488660634449
67,1.348185511701548,22.297294217451768
68,1.3420096473915464,22.37930263534254
69,1.343854532248699,22.453117532297078
70,1.3402390275565146,22.39776251639036
71,1.3386510306764272,22.370572083569346
72,1.3347560497390207,22.367533340607235
73,1.338889301663056,22.37977835053082
