epoch,train_loss,val_psnr,val_lpips,d_loss,g_loss,score
1,0.7398791581992478,22.136907026233064,0.27366472858034996,0.0,0.0,22.00007466194289
2,0.591484215927489,22.898408338271352,0.24914468562296535,0.0,0.0,22.77383599545987
3,0.5585804559737615,23.695765134308186,0.2368392837222388,0.0,0.0,23.577345492447066
4,0.5444794473212488,23.099402230338647,0.22811077486060238,0.0,0.0,22.985346842908346
5,0.5285793761784168,23.82397618294273,0.222121322517283,0.0,0.0,23.71291552168409
6,0.5154368362014409,23.7686370781699,0.2228446350993648,0.0,0.0,23.657214760620217
7,0.5048272962166329,23.998079347565838,0.22620854797030943,0.0,0.0,23.884975073580684
8,0.4944325806699028,24.06745653827216,0.20914200836405036,0.0,0.0,23.962885534090137
9,0.4830045072645976,24.32820542866571,0.2219737175750034,0.0,0.0,24.21721856987821
10,0.4810050232025627,23.641770437842723,0.2269716313258588,0.0,0.0,23.528284622179793
11,0.4734192301848285,23.83377990041691,0.2321541977116908,0.0,0.0,23.717702801561064
12,0.46319118448366614,23.759568670841293,0.22472716818928212,0.0,0.0,23.647205086746652
13,0.454025684558786,24.556272336210764,0.2229407629159463,0.0,0.0,24.44480195475279
14,0.4500670256254632,24.026482711466763,0.22062485935515214,0.0,0.0,23.916170281789185
15,0.43971766349135766,24.415699379620765,0.23107280469150612,0.0,0.0,24.30016297727501
16,0.4322980851781237,24.352718564296264,0.22279990436795843,0.0,0.0,24.241318612112284
17,0.4288039672031682,23.948560108426808,0.23663477678009318,0.0,0.0,23.83024272003676
18,0.42263399383024874,24.33276753411572,0.22348033013089422,0.0,0.0,24.221027369050272
19,0.41297575470481596,24.47272223727049,0.2303637989271562,0.0,0.0,24.35754033780691
20,0.4094397699505365,24.165901122681813,0.22253200958910213,0.0,0.0,24.054635117887262
21,0.47880670066817743,23.930047491593367,0.22641188538417542,2.00356502532959,0.07221621603774839,23.81684154890128
22,0.4516270434495113,23.41722188008043,0.22687745492277192,1.9946580390930175,0.030272768264636398,23.303783152619044
23,0.48121082588160813,22.270550367259336,0.2371683647976769,1.9963216590881347,0.06087635891808895,22.1519661848605
24,0.5600134250669696,23.66434221953968,0.23709000597719276,1.994304349899292,0.14051067094504832,23.545797216551083
25,0.5381327700184423,24.14209119924414,0.22252702408631556,2.012961350440979,0.13102262096479536,24.03082768720098
26,0.6380174195256035,22.920744753147087,0.22166030613492482,1.994050757408142,0.24578635561466217,22.809914600079626
27,0.6286563322041173,23.65263000902405,0.21843739635323164,1.993204779624939,0.23034804505109788,23.543411310847436
28,0.6065651134959389,23.34001050009761,0.22542646904022304,1.9945250024795533,0.21324436870217323,23.227297265577498
29,0.5704617867013418,23.130199262277394,0.22187587591201136,1.9944211778640748,0.17521377938985824,23.019261324321388
30,0.4085804237992533,23.203929404032277,0.21957320479522727,1.9970415439605713,0.022590614575892686,23.094142801634664
31,0.40679636475169706,23.204689237231694,0.21477507538278906,1.9945896215438843,0.024477505132636905,23.0973016995403
32,0.4265088657991618,23.213297265096145,0.21204657995602827,1.9937237339019775,0.045303526521660385,23.10727397511813
33,0.3979858163276811,23.758941916080733,0.21217749602352298,1.9927779588699341,0.018119973219931126,23.652853168068972
34,0.3822081944636708,23.481877184017037,0.21962765385108776,1.9930057582855225,0.008916026038583368,23.372063357091495
35,0.20327602897448346,23.880315610329674,0.2153953072664783,2.020300611495972,-0.15174731643032283,23.772617956696436
36,0.07641379999503131,23.75300662860684,0.22071959944787944,1.9988293285369874,-0.2715177881717682,23.6426468288829
37,0.09797208809068823,23.783739682622894,0.2126959289215557,1.9979210433959962,-0.24983488512039184,23.677391718162117
38,0.12031601785650937,23.79105469160169,0.21659023627836735,1.997580828666687,-0.2271962893009186,23.68275957346251
39,0.14352900623126977,23.549570730837818,0.22706435614297205,1.997380103111267,-0.1987070083618164,23.43603855276633
40,0.17956909678929964,23.689107561155094,0.21752773474540862,1.9972294330596925,-0.16345801413059236,23.58034369378239
41,0.21051240037187666,23.45420444363362,0.216201728733484,1.9973267889022828,-0.13109801509976388,23.34610357926688
42,0.281277891374974,23.37984019020202,0.22586241017427883,1.9972570457458496,-0.06367484350688755,23.26690898511488
43,0.3224367286901017,23.312900046090984,0.2177460365439624,1.9989086446762085,-0.02070614131866023,23.204027027819002
44,0.360272059411791,23.983762897723388,0.20909992940071456,1.994912808418274,0.021802801448851824,23.87921293302303
45,0.34825823185042,23.286587681247777,0.22525054529259755,1.992995394706726,0.007865436385618523,23.17396240860148
46,0.3897935239956873,24.12720946576276,0.20812049353136874,2.0102022590637207,0.05097874296410009,24.023149218997077
47,0.3897156564877589,23.33818854618839,0.2276844194306661,1.9976416788101197,0.06664803589880466,23.224346336473058
48,0.402794071880542,23.208855431601318,0.2165987816685621,1.9948164310455323,0.07302276249788701,23.10055604076704
49,0.42896841641809036,23.587885713649833,0.21393429907578704,1.994855429649353,0.09595421137381345,23.48091856411194
50,0.3880698141741241,23.75538759915234,0.22752897690334825,1.9967580404281615,0.055086972508579496,23.641623110700664
51,0.37843666884255833,23.76533355033881,0.20772480596840306,1.9958924436569214,0.044224708838388326,23.661471147354607
52,0.31546207604268756,23.937882007843918,0.2034401661002098,1.9964879341125488,-0.015163481772877276,23.836161924793814
