epoch,lr,train_loss,val_psnr,val_lpips,nan_batches,d_loss,g_loss
1,0.0001,1.2688277087560513,22.55360461643764,0.2375899076461792,2,0.0,0.0
2,9.999506529926642e-05,0.942605248451233,22.782429558890207,0.2185203424521855,0,0.0,0.0
3,9.998026241462927e-05,0.9154149770736695,23.05199328831264,0.2015373408794403,0,0.0,0.0
4,9.99555949984788e-05,0.9003163137435913,22.729496710641044,0.22361612021923066,0,0.0,0.0
5,9.992106913713087e-05,0.8902420969009399,23.146246283394948,0.20300236344337463,0,0.0,0.0
6,9.987669334932513e-05,0.8730663299560547,23.118204062325614,0.2073680635009493,0,0.0,0.0
7,9.98224785841232e-05,0.8598902792930603,23.21813381740025,0.20238482441220965,0,0.0,0.0
8,9.97584382182072e-05,0.8532754754827868,23.356648799351284,0.23438296573502676,1,0.0,0.0
9,9.968458805257911e-05,0.8417918357849121,23.074498421805245,0.19401360026427678,0,0.0,0.0
10,9.96009463086623e-05,0.8292035493850708,23.450717435564314,0.20874508917331697,0,0.0,0.0
11,9.950753362380551e-05,0.8493978905677796,23.155008261544364,0.20771215260028839,0,0.0,0.0
12,9.940437304619096e-05,0.8340632982254028,23.497307314191545,0.2268828570842743,0,0.0,0.0
13,9.929149002914754e-05,0.8138086156845092,23.3877810886928,0.21097841433116368,0,0.0,0.0
14,9.916891242487063e-05,0.7982314691543579,23.49538094656808,0.2144446841308049,0,0.0,0.0
15,9.90366704775499e-05,0.7804259963035584,23.66668870108468,0.22621918150356837,0,0.0,0.0
16,9.889479681590706e-05,0.7633566160202027,23.58846435546875,0.21052090568201884,0,0.0,0.0
17,9.874332644514523e-05,0.7526870017051697,23.66697954450335,0.21863589797701155,0,0.0,0.0
18,9.858229673831191e-05,0.7395264639854431,23.66700521196638,0.2082865067890712,0,0.0,0.0
19,9.841174742707771e-05,0.7251786985397339,23.871729333060127,0.21380738658564433,0,0.0,0.0
20,9.823172059193318e-05,0.7175588307380676,23.80882066999163,0.20060480790478843,0,0.0,0.0
21,9.804226065180612e-05,0.7051238956451416,23.79430160522461,0.21724394645009723,0,0.0,0.0
22,9.784341435310179e-05,0.6937605390548706,23.781679262433734,0.21849799879959653,0,0.0,0.0
23,9.7635230758169e-05,0.6820040662288666,23.887790516444614,0.21481528154441287,0,0.0,0.0
24,9.741776123319468e-05,0.6717730911989366,23.881593649727957,0.21952841111591884,1,0.0,0.0
25,9.719105943553004e-05,0.6627967410087585,23.83009354727609,0.21646086062703815,0,0.0,0.0
26,9.695518130045145e-05,0.655257494211197,23.617869349888394,0.20115473568439485,0,0.0,0.0
27,9.671018502735923e-05,0.6482064750194549,23.856625039236885,0.22086962589195797,0,0.0,0.0
28,9.64561310654178e-05,0.6392466356754303,23.952985055106026,0.21377879296030317,0,0.0,0.0
29,9.619308209864077e-05,0.6323644959926605,23.758048902239118,0.21062783215727124,0,0.0,0.0
30,9.592110303042461e-05,0.6240290071964264,23.85546989440918,0.2050683979477201,0,0.0,0.0
31,9.56402609675347e-05,0.6171543025970458,23.87638489859445,0.22275891304016113,0,0.0,0.0
32,9.535062520354773e-05,0.6113071756362916,23.77370926993234,0.21965209884302958,0,0.0,0.0
33,9.505226720175452e-05,0.6056503338813781,23.832259041922434,0.21418328881263732,0,0.0,0.0
34,9.474526057752763e-05,0.598598853111267,23.719343512398854,0.21618380972317286,0,0.0,0.0
35,9.442968108015773e-05,0.5928850059509277,23.845888137817383,0.2203835836478642,0,0.0,0.0
36,9.410560657416367e-05,0.5872221467494965,23.89258063180106,0.21113637685775757,0,0.0,0.0
37,9.377311702008058e-05,0.5802330951690674,23.90433496747698,0.22425749897956848,0,0.0,0.0
38,9.343229445473079e-05,0.5740698592662812,23.749624252319336,0.21058732867240906,0,0.0,0.0
39,9.308322297098245e-05,0.5689410979747772,23.86489007132394,0.212905267732484,0,0.0,0.0
40,9.272598869700092e-05,0.5628587431907653,23.789641353062223,0.22571400574275424,0,0.0,0.0
41,9.236067977499788e-05,0.5593050638994863,23.9175662449428,0.23331210357802254,1,0.0,0.0
42,9.198738633948361e-05,0.5558318407535553,23.782242475237165,0.21283415343080248,0,0.0,0.0
43,9.16062004950276e-05,0.5525598130226135,23.944096102033342,0.22300319458757129,0,0.0,0.0
44,9.121721629353316e-05,0.5458938252925872,23.855259105137417,0.2140978455543518,0,0.0,0.0
45,9.082052971103155e-05,0.5404774115085602,23.951171711512973,0.21948727752481187,0,0.0,0.0
46,9.041623862400122e-05,0.5372601284980774,23.909840502057758,0.2395026181425367,0,0.0,0.0
47,9.000444278521836e-05,0.5326363196372986,23.840664073399136,0.2074578034026282,0,0.0,0.0
48,8.958524379914436e-05,0.5300342917442322,23.907930537632534,0.21717003541333335,0,0.0,0.0
49,8.915874509685644e-05,0.5262241187095642,23.796313422066824,0.21916765740939548,0,0.0,0.0
50,8.872505191052754e-05,0.5217979979515076,23.90284549168178,0.2170389860868454,0,0.0,0.0
51,8.828427124746188e-05,0.5180939590930939,23.76364974975586,0.21674417512757438,0,0.0,0.0
52,8.783651186369255e-05,0.5171311037540436,23.964492906842914,0.21858062658991131,0,0.0,0.0
53,8.738188423714753e-05,0.5098136184215546,23.798648725237165,0.22306030307497296,0,0.0,0.0
54,8.692050054039092e-05,0.5072285225391387,23.916531644548687,0.21990180781909396,0,0.0,0.0
55,8.645247461294605e-05,0.5034184973239899,23.793386241367884,0.22972564824989863,0,0.0,0.0
56,8.597792193320733e-05,0.49942366337776184,23.912287684849332,0.23141204927648817,0,0.0,0.0
57,8.549695958994756e-05,0.4973090312653972,23.852252960205078,0.2265180162021092,1,0.0,0.0
58,8.500970625342818e-05,0.49377250933647154,23.7367249080113,0.21906046313898905,0,0.0,0.0
59,8.451628214611904e-05,0.49198719215393066,23.823629215785434,0.2174124015229089,0,0.0,0.0
60,8.401680901303533e-05,0.4896202621459961,23.89108281816755,0.2189141026565007,0,0.0,0.0
61,8.35114100916989e-05,0.4860660226345062,23.889474378313338,0.21913823740822927,0,0.0,0.0
62,8.300021008173112e-05,0.4822766089439392,23.85571092878069,0.21862660007817405,0,0.0,0.0
63,8.24833351140852e-05,0.4817409210205078,23.83600948878697,0.2228755078145436,0,0.0,0.0
64,8.196091271992524e-05,0.47764429450035095,23.745782089233398,0.22440305096762522,0,0.0,0.0
65,8.143307179915983e-05,0.4754321014881134,23.759129061017717,0.22035406487328665,0,0.0,0.0
66,8.089994258863792e-05,0.4733843276500702,23.824748229980468,0.23358276443822043,0,0.0,0.0
67,8.036165663001482e-05,0.4701273889541626,23.79041568211147,0.22002458870410918,0,0.0,0.0
68,7.981834673729628e-05,0.4687548317909241,23.92442011151995,0.22365043546472277,0,0.0,0.0
69,7.927014696406858e-05,0.46408838295936583,23.865646689278737,0.2165822650705065,0,0.0,0.0
70,7.871719257042292e-05,0.4611200067996979,23.824300112043108,0.22538980756487165,0,0.0,0.0
71,7.815961998958186e-05,0.4599553828239441,23.88065539768764,0.2301117569208145,0,0.0,0.0
72,7.75975667942366e-05,0.45725385999679563,23.818502480643136,0.22451096262250628,0,0.0,0.0
73,7.70311716626029e-05,0.4569674874505689,23.81162507193429,0.2280670200075422,1,0.0,0.0
74,7.646057434420435e-05,0.45433047747612,23.886052594866072,0.2270463560308729,0,0.0,0.0
75,7.588591562539122e-05,0.4524296932220459,23.806265095302038,0.23325714809553963,0,0.0,0.0
76,7.53073372946036e-05,0.4499681732654571,23.80712961469378,0.22738664746284484,0,0.0,0.0
77,7.472498210738713e-05,0.4471599955558777,23.83364383152553,0.22445384434291293,0,0.0,0.0
78,7.413899375117029e-05,0.44719648265838624,23.748797389439176,0.22235986632960184,0,0.0,0.0
79,7.354951680981167e-05,0.44158585119247434,23.894836207798548,0.2232778855732509,0,0.0,0.0
80,7.295669672792599e-05,0.44218041253089907,23.85618144444057,0.22650219244616374,0,0.0,0.0
81,7.236067977499791e-05,0.43917460107803347,23.810587528773716,0.23293174164635794,0,0.0,0.0
82,7.176161300929218e-05,0.43800777769088745,23.819097300938196,0.21863016273294175,0,0.0,0.0
83,7.115964424156919e-05,0.4365409498214722,23.786017499651226,0.23696608756269727,0,0.0,0.0
