epoch,train_loss,val_psnr,val_lpips,d_loss,g_loss
1,1.2733539299975924,22.7499292421773,0.22024389209793732,0.0,0.0
2,1.0962938092723826,22.982048981160393,0.19203641795140064,0.0,0.0
3,1.064934488768379,22.991665594545452,0.19495571934113626,0.0,0.0
4,1.033123298001788,23.02649711842983,0.20380222069249984,0.0,0.0
5,1.014847306455363,23.04022967095392,0.20429232267798006,0.0,0.0
6,0.9916913652949136,23.126100354120293,0.20133141678054295,0.0,0.0
7,0.9650133204823814,22.980452589959874,0.20291548774755827,0.0,0.0
8,0.9225200688677033,23.26909577119368,0.19680864264626238,0.0,0.0
9,0.8959460690848926,23.195615224742184,0.19987113301915524,0.0,0.0
10,0.8726007509294905,23.141314201275875,0.20588608568619574,0.0,0.0
11,0.8541232491176118,23.297659985891173,0.19837779708526604,0.0,0.0
12,0.8230227249962835,23.14316814414639,0.19470829696829126,0.0,0.0
13,0.8072864813099427,23.316008202895937,0.20067420036780173,0.0,0.0
14,0.7915194047927879,23.27100341784912,0.19962105940377178,0.0,0.0
15,0.7687420877027448,23.356332592817875,0.19887565349533073,0.0,0.0
16,0.7546630212447553,23.334152512410988,0.20061773660842688,0.0,0.0
17,0.7409593276100641,23.281683258887345,0.19643179763489255,0.0,0.0
18,0.7228463817754418,23.241124801525448,0.1989718358341941,0.0,0.0
19,0.7212527975807869,23.04963105196676,0.19669390975870235,0.0,0.0
20,0.6988876724535348,23.24041598309,0.19705110153544753,0.0,0.0
21,0.7235929173783404,23.367709390967242,0.1943855885740137,2.013275146484375,0.022740468382835388
22,0.6240619280819314,22.605523936836835,0.19664700416290778,1.9896163940429688,-0.06367051228880882
23,0.5959580158349195,22.475167386660896,0.19720214831999497,1.9836196899414062,-0.10235443711280823
24,0.6776597555197345,22.421787374165373,0.19092631799721696,1.9845199584960938,-0.03685045428574085
25,0.5669928309064705,22.765393071212994,0.18853940343180361,1.9841842651367188,-0.15263238549232483
26,0.6436016838494788,22.437259726665268,0.17706501012722667,1.9883651733398438,-0.08155001699924469
27,0.7146859270893482,22.896161072251687,0.18813980574428174,1.9942474365234375,-0.01753426343202591
28,0.6610878568091838,22.01741742399724,0.20064661133352124,1.9880905151367188,-0.05858038365840912
29,0.6852530398802057,22.748335354371857,0.18465112935569264,1.9916458129882812,-0.017372608184814453
30,0.697178745122176,22.320622675596216,0.19316120346559756,1.991241455078125,-0.0130317322909832
31,0.6525318945713915,22.20108991167559,0.19489789305683516,1.99151611328125,-0.03575994074344635
32,0.7113430359776394,22.042959087159122,0.19861472252137582,1.9907760620117188,0.021581677719950676
33,0.7790453205207818,22.111796849016578,0.198043568929236,1.9899063110351562,0.09348624385893345
34,0.5842434763451946,22.410040192753485,0.1907430220730577,1.9897537231445312,-0.07857608608901501
35,0.5073213576874163,22.32770495909086,0.19764370045967566,1.9947357177734375,-0.1455100178718567
36,0.641961211986978,22.253375940521252,0.20108079903994544,1.9878692626953125,-0.0025970004498958588
37,0.6637369873414949,22.419679038671035,0.19000526046030672,2.0007171630859375,0.019007042050361633
38,0.7579853974156227,22.33161007660139,0.19502363766968336,1.9907760620117188,0.13782323896884918
39,0.7106923718847173,22.332013123209233,0.19499819323846088,1.9898757934570312,0.07160495221614838
40,0.7241739783801621,22.277152352524016,0.19775907526132006,1.9973678588867188,0.09342414513230324
41,0.7328058005669412,22.076113991991136,0.21276500954163066,1.9914093017578125,0.09540516883134842
42,0.6922721256892457,22.183573417883764,0.20223619782565236,1.9899673461914062,0.05062016844749451
43,0.5514018192922184,22.818737976572756,0.19709573819662038,2.0066146850585938,-0.03674059361219406
44,0.5127896226076261,22.629607133946163,0.2211085696945044,1.9915771484375,-0.061593711376190186
45,0.4920570414594591,22.338074140720614,0.21148173225022712,1.9933853149414062,-0.09452798962593079
