epoch,lr,train_loss,val_psnr,val_lpips,nan_batches,d_loss,g_loss
1,0.0001,1.2004582184117014,21.415504343369427,0.24018058706732356,3,0.0,0.0
2,9.999506529926642e-05,0.9064052625307961,21.776039291830624,0.2391433785943424,0,0.0,0.0
3,9.998026241462927e-05,0.8737275449056474,21.644227757173425,0.25698508366065864,0,0.0,0.0
4,9.99555949984788e-05,0.8595896297030978,22.046485844780417,0.23294653129928253,0,0.0,0.0
5,9.992106913713087e-05,0.8409031681598179,21.740760803222656,0.24401636202545726,0,0.0,0.0
6,9.987669334932513e-05,0.8278318104289827,22.168757663053626,0.232516806353541,0,0.0,0.0
7,9.98224785841232e-05,0.8096127486418164,21.940373981700223,0.22548563164823196,0,0.0,0.0
8,9.97584382182072e-05,0.8002592046109457,21.938336316277,0.22329795930315466,0,0.0,0.0
9,9.968458805257911e-05,0.78346757898255,22.09650482850916,0.23740870900013866,0,0.0,0.0
10,9.96009463086623e-05,0.7689993920780364,22.076699817881863,0.24147490236689062,0,0.0,0.0
11,9.950753362380551e-05,0.8021730236590855,21.906509343315573,0.23892595618963242,0,0.0,0.0
12,9.940437304619096e-05,0.7757729343951695,22.230524511898267,0.23983626944177291,0,0.0,0.0
13,9.929149002914754e-05,0.757776444393491,22.34011173248291,0.2313263096353587,0,0.0,0.0
14,9.916891242487063e-05,0.7450392624688527,22.27268684611601,0.22451336769496694,0,0.0,0.0
15,9.90366704775499e-05,0.7259595143416572,21.788615114548627,0.24259648384416804,0,0.0,0.0
16,9.889479681590706e-05,0.7198877254175762,22.025214475743912,0.2451031843529028,0,0.0,0.0
17,9.874332644514523e-05,0.7076306996806976,22.310142404892865,0.2289803014958606,2,0.0,0.0
18,9.858229673831191e-05,0.6960767287583578,22.109722530140598,0.24036436484140508,0,0.0,0.0
19,9.841174742707771e-05,0.6897091707066884,22.25620595146628,0.23718447369687698,0,0.0,0.0
20,9.823172059193318e-05,0.6770975615770097,22.24808468538172,0.23964368508142583,0,0.0,0.0
21,9.804226065180612e-05,0.6669170548991551,22.18992665234734,0.2474171545575647,0,0.0,0.0
22,9.784341435310179e-05,0.6635974250615589,22.487878687241498,0.23797594405272426,0,0.0,0.0
23,9.7635230758169e-05,0.6548013568870605,22.363024823805866,0.23806312461109722,0,0.0,0.0
24,9.741776123319468e-05,0.6461852105363967,22.362773895263672,0.23025845078861013,0,0.0,0.0
25,9.719105943553004e-05,0.640640516129751,22.339451733757468,0.23788171524510665,0,0.0,0.0
26,9.695518130045145e-05,0.6306113420970856,22.417350208058078,0.23963145122808568,0,0.0,0.0
27,9.671018502735923e-05,0.6287862757841746,21.919500519247617,0.24277060128310146,0,0.0,0.0
28,9.64561310654178e-05,0.6202651550845494,22.37729038911707,0.24220061959589229,0,0.0,0.0
29,9.619308209864077e-05,0.6148849011413635,22.475334335775937,0.24097532165401123,0,0.0,0.0
30,9.592110303042461e-05,0.609889472524325,22.076957758735208,0.24706360127995997,0,0.0,0.0
31,9.56402609675347e-05,0.6047099206655745,22.347131953519934,0.24510356696212993,0,0.0,0.0
32,9.535062520354773e-05,0.5965300190543371,22.07013724831974,0.2497354079695309,0,0.0,0.0
33,9.505226720175452e-05,0.591832414032921,21.99955934636733,0.24623012674205444,0,0.0,0.0
34,9.474526057752763e-05,0.587342979652541,22.135942178614,0.2466527473400621,0,0.0,0.0
35,9.442968108015773e-05,0.5817674627852818,22.32431422962862,0.24803247565732284,0,0.0,0.0
36,9.410560657416367e-05,0.5756014691931861,22.147407475639792,0.24802826651755502,0,0.0,0.0
37,9.377311702008058e-05,0.5711670591244622,22.38035078609691,0.24740231738371007,0,0.0,0.0
38,9.343229445473079e-05,0.5663536387303519,22.32767817553352,0.2466066392029033,0,0.0,0.0
39,9.308322297098245e-05,0.5611099061511812,22.322611752678366,0.24283949417226455,0,0.0,0.0
40,9.272598869700092e-05,0.5561523858516936,22.2740997987635,0.25191014347707524,0,0.0,0.0
41,9.236067977499788e-05,0.5510382089349959,22.293750819037943,0.24526894487002315,0,0.0,0.0
42,9.198738633948361e-05,0.5459405902832274,22.045766718247357,0.24559576590271556,0,0.0,0.0
43,9.16062004950276e-05,0.5430506981081433,22.269728548386517,0.24968755201381795,0,0.0,0.0
44,9.121721629353316e-05,0.5378016857873826,22.213337112875546,0.2465374517966719,0,0.0,0.0
45,9.082052971103155e-05,0.5338351331532948,22.25655690361472,0.24279739839189193,0,0.0,0.0
46,9.041623862400122e-05,0.5308761369614374,22.151357987347772,0.2471631020307541,0,0.0,0.0
47,9.000444278521836e-05,0.5255713576362246,22.28291612512925,0.24096455512677922,0,0.0,0.0
48,8.958524379914436e-05,0.5225014114190661,22.17599324619069,0.24019307292559566,0,0.0,0.0
49,8.915874509685644e-05,0.5172046950412175,22.07852127972771,0.24233033814850977,0,0.0,0.0
50,8.872505191052754e-05,0.5154615523815155,22.217886363758762,0.24502695351839066,1,0.0,0.0
51,8.828427124746188e-05,0.5110287879194532,22.121488178477566,0.2400900462971014,0,0.0,0.0
52,8.783651186369255e-05,0.5067656529801232,22.264583531547995,0.2412816882133484,0,0.0,0.0
53,8.738188423714753e-05,0.5037990874714322,22.18076296413646,0.24007578851545558,0,0.0,0.0
54,8.692050054039092e-05,0.5018331299698542,22.186836130478802,0.24437660680097692,0,0.0,0.0
55,8.645247461294605e-05,0.5003555696161966,21.9680892719942,0.24501903530429392,0,0.0,0.0
56,8.597792193320733e-05,0.4956530446097964,22.1634661730598,0.24011367734740763,0,0.0,0.0
57,8.549695958994756e-05,0.4927618588720049,22.287159583147833,0.2423914407982546,0,0.0,0.0
58,8.500970625342818e-05,0.48892183743772055,22.232530930463007,0.24077234592507868,0,0.0,0.0
59,8.451628214611904e-05,0.48651462840655496,22.316939241745892,0.2373256174957051,0,0.0,0.0
60,8.401680901303533e-05,0.4855544649892383,22.3125337712905,0.24062768589047825,0,0.0,0.0
61,8.35114100916989e-05,0.4802824646707565,22.12350020689123,0.2416576914051,0,0.0,0.0
62,8.300021008173112e-05,0.47722589189097997,22.134900766260483,0.2382390122203266,0,0.0,0.0
63,8.24833351140852e-05,0.4753640230212893,22.2410171733183,0.23934210880714304,0,0.0,0.0
64,8.196091271992524e-05,0.4745950528553554,22.098887780133417,0.24283299551290624,0,0.0,0.0
65,8.143307179915983e-05,0.4710844393287386,22.314159729901483,0.24199487005963044,0,0.0,0.0
66,8.089994258863792e-05,0.4679559028148651,22.22208303563735,0.24678174055674496,1,0.0,0.0
