epoch,train_loss,val_psnr,val_lpips,d_loss,g_loss
1,1.2829902781413793,22.842313705457443,0.2671673680291461,0.0,0.0
2,1.097816862495335,22.723995420230363,0.2347426924716008,0.0,0.0
3,1.0646235093218737,23.459961857223632,0.21888284698261115,0.0,0.0
4,1.050504633342626,23.33089359161807,0.22867371092802272,0.0,0.0
5,1.0290220998894495,23.650713995579427,0.23130752693106962,0.0,0.0
6,1.0038970755727645,23.781983668480677,0.22319910562473264,0.0,0.0
7,0.9900571235818367,23.431030757203995,0.24243166312034933,0.0,0.0
8,0.9655626610937145,23.715142869985545,0.22829362296495895,0.0,0.0
9,0.948744458599485,23.80047737531482,0.238965068902132,0.0,0.0
10,0.9181183346967532,23.78808565822503,0.22640046747585074,0.0,0.0
11,0.8975376686331836,23.13711013132885,0.23365836796726266,0.0,0.0
12,0.8832730883845384,23.583351509985533,0.23097396103186096,0.0,0.0
13,0.8513716916356867,23.927671371162965,0.23782210556115435,0.0,0.0
14,0.836723246507464,23.957619251490623,0.2398492876287187,0.0,0.0
15,0.8135337900464591,23.654157195826073,0.24643371992222798,0.0,0.0
16,0.7976341790514847,23.990519816492384,0.2350358655802991,0.0,0.0
17,0.7846505512563503,23.823891660150483,0.24389662693071523,0.0,0.0
18,0.7692668399195378,23.879749781733995,0.23632363670272738,0.0,0.0
19,0.7501731867190083,23.609850577012,0.24070310713498375,0.0,0.0
20,0.7375966128712902,23.972528014826906,0.2434264948694362,0.0,0.0
21,0.703091583672543,23.89732272963983,0.2392916401962783,2.011,-0.028557683944702147
22,0.6844516124177781,23.694771187688072,0.23849693231921001,1.9826640625,-0.045504608154296876
23,0.7800750254960657,22.768888684988045,0.23822942922801926,1.9794609375,0.011893775939941406
24,0.6765480360443564,22.634709978448537,0.2458113248156815,1.9876484375,-0.1057301025390625
25,0.6341869549243933,22.87415231323643,0.22941529978430356,1.98959375,-0.13238062477111817
26,0.7684936894755688,23.196754993895514,0.22167930532831528,1.986203125,0.0030670623779296873
27,0.7066945008666212,22.271734449290246,0.2339526001227741,1.98740625,-0.04866165161132813
28,0.7530216078155823,22.754732016465304,0.227947230359072,1.9905703125,-0.0029591827392578124
29,0.6811384224346753,23.365997144290098,0.23360134228775875,2.01109375,-0.03265400123596191
30,0.5263483910139529,23.18115064776088,0.2318803692904488,1.98928125,-0.18128802490234375
31,0.6085388521661301,23.208108023415846,0.22648439251866037,1.992125,-0.11225428009033203
32,0.5088436054776336,22.91264794921176,0.22510721421622085,1.9896875,-0.20149420166015625
33,0.5779479555621321,22.739978456812015,0.24532761737081127,2.000125,-0.10826937866210938
34,0.3842368969609908,22.582564647216923,0.2382297772765699,1.9928671875,-0.2865792846679687
35,0.6035080499166242,22.906774350842205,0.23114006597863118,1.9880703125,-0.07914990997314453
36,0.5236818074761108,23.124870021207485,0.23689072040192796,1.997421875,-0.1349037666320801
37,0.6988574437536007,22.676680149683754,0.24362361594460136,1.987203125,0.0368292236328125
38,0.6079400786867164,22.55354695356938,0.2395291506559741,1.99153125,-0.060134239196777343
39,0.6585180258224101,23.085018750815692,0.2284149584373037,1.994359375,0.007145729064941406
40,0.570757976963159,23.198419291816354,0.2325535711833136,1.9989296875,-0.07360797119140625
