epoch,g_loss,d_loss,val_psnr,lr
56,0.624825017402254,0.2547493394409467,23.982624319581276,0.0002
57,0.6268995093797797,0.2570935143026671,23.86450924872705,0.0002
58,0.6189804660778773,0.25506213031158814,23.80964338439772,0.0002
59,0.6133969735608525,0.2557104979548926,24.16010708799806,0.0002
60,0.6043776354306232,0.25464595125068545,23.916505588782645,0.0002
61,0.6025374674315028,0.2542876101528824,23.9526199817341,0.0002
62,0.6073785826673979,0.25895928488090225,23.729214361767937,0.0002
63,0.5976416720865881,0.2541888668333789,24.171159464878272,0.0002
64,0.5987009946820997,0.2546814497505529,23.93652789930636,0.0002
65,0.5975053822516229,0.2544408691917953,23.889524616500314,0.0002
66,0.5932296351911891,0.2549659586940879,24.04736888743387,0.0002
67,0.5905286893372181,0.2572378015312398,24.071755920071993,0.0002
68,0.6014027511592395,0.2688630937122785,24.245943934461398,0.0002
69,0.5791494736208128,0.2521230716503624,23.69256084310165,0.0002
70,0.5778851863875614,0.2525463752544545,23.998585993858242,0.0002
71,0.5764874605671317,0.25266134713058974,23.946654176682095,0.0002
72,0.573000941945966,0.2524460273779138,23.823932804385265,0.0002
73,0.5727584454555069,0.25459885440220137,24.10472269731913,0.0002
74,0.5713225347538701,0.2552225230728058,24.071706492494577,0.0002
75,0.5655784801984366,0.25360080693123477,24.030141987065605,0.0002
76,0.5700882741948867,0.2562642249856024,23.942648363084604,0.0002
77,0.5668177785419959,0.25430233607641944,24.089723089692278,0.0002
78,0.5624085077789515,0.256449030140388,24.087267460071747,0.0002
79,0.5573224646599277,0.2543743171488395,23.93520305494639,0.0002
80,0.5597172026186443,0.2551859476362166,24.096441534514575,0.0002
81,0.5545340258631538,0.25411415789478625,24.109527635497862,0.0002
82,0.5513500198876853,0.255018164137466,24.080841057572883,0.0002
83,0.5480713438549275,0.2541822716986443,24.26760738224399,0.0002
84,0.5519714288269971,0.25456690810074367,24.184793574371447,0.0002
85,0.5514332048451829,0.25919586108041487,24.24123992227315,0.0002
86,0.5425667969746458,0.252676885465435,24.08725579799725,0.0002
87,0.5508922707593802,0.25325752673507235,23.971467311004663,0.0002
88,0.5463731164495153,0.25439951334348626,23.59590257242963,0.0002
89,0.5472491244831976,0.25312583253742815,24.154540954228025,0.0002
90,0.5389869527385583,0.25624289057589034,24.12729317111988,0.0002
91,0.538879662232204,0.25349082646726195,24.19533254749553,0.0002
92,0.5379132513569609,0.25532462034567055,24.046445894182877,0.0002
93,0.5336909191181477,0.25223824272522044,24.198515476397382,0.0002
94,0.536765506463025,0.2540324280058768,24.066000577317638,0.0002
95,0.5343800415565233,0.25360607979652977,24.234638425169845,0.0002
96,0.533071370797427,0.25355623529313104,23.90730116024872,0.0002
97,0.5312215427927379,0.2536580405032364,24.18616119783646,0.0002
98,0.5384839937256133,0.25346862433313133,24.077623850891325,0.0002
99,0.6123332375990236,0.25341536436437795,23.791867985058488,0.0002
100,0.5561444601567719,0.2518532151974421,23.95398101122241,0.0002
101,0.5364349875020986,0.2525939734972104,24.129210982921787,0.00019801980198019803
102,0.5261224057253511,0.25179855773818743,24.163790886650748,0.00019603960396039606
103,0.5197987961353265,0.25245739803678735,24.088906526494966,0.00019405940594059405
104,0.5178120543542507,0.2519879611528985,24.124712964385825,0.00019207920792079208
105,0.518806703764419,0.2525472336805485,24.105845035750033,0.0001900990099009901
106,0.5163568846766328,0.25135776934997045,24.073305886066247,0.00018811881188118812
107,0.5146528260296134,0.25214668116936534,24.15371093059894,0.00018613861386138615
108,0.5147098507469396,0.2522345830000315,24.19845531317195,0.00018415841584158417
109,0.5127074164934072,0.25188136873614375,24.124321521950808,0.0001821782178217822
110,0.5141918477600732,0.25209831903348207,23.995895324390542,0.00018019801980198022
111,0.5080174042772144,0.25128945944683106,24.058829709399763,0.00017821782178217824
112,0.510259677369305,0.25205119405160564,24.028768205589298,0.00017623762376237624
113,0.5078890528272583,0.25107175705808504,24.13844827234786,0.00017425742574257426
114,0.5050668146206206,0.2513816711701513,24.12415024204363,0.00017227722772277228
115,0.5041151301457517,0.251673615197075,24.103878559310164,0.0001702970297029703
116,0.505460792501067,0.2511290859975183,24.15653364308767,0.00016831683168316833
117,0.5059676730228008,0.2521247299707892,24.183730145765445,0.00016633663366336633
118,0.7667755574566634,0.4782303999279815,24.160737384977512,0.00016435643564356438
119,0.49727168436840613,0.25185120628249474,24.274581629765716,0.0001623762376237624
120,0.4870834085551648,0.2500674515762547,24.197360113587305,0.00016039603960396042
121,0.484735073527658,0.25055578015230356,24.16830301956659,0.00015841584158415842
122,0.4853326439469217,0.2508163423337555,24.23071969566134,0.00015643564356435644
123,0.48104948636021294,0.250133724669473,24.079461826529055,0.00015445544554455447
124,0.48189725442845877,0.2501155035295666,24.119432660432253,0.0001524752475247525
125,0.47951030608155804,0.24959930394083224,24.219302088765886,0.00015049504950495051
126,0.47991445322965803,0.24969024262814948,24.151548596702376,0.0001485148514851485
127,0.47863788553223513,0.24926067159565973,24.194521869831142,0.00014653465346534653
128,0.47809815736760547,0.2495304317274741,24.199973944152966,0.00014455445544554456
129,0.4776269402121866,0.24927371964844647,24.214182765036877,0.00014257425742574258
130,0.4743136751272313,0.2496590757170268,24.12255335527302,0.0001405940594059406
131,0.4752379192925779,0.24981013319878045,24.051241132131423,0.0001386138613861386
132,0.477569218358935,0.24968673918633916,24.194157838720752,0.00013663366336633662
133,0.47834743162143073,0.2499425735273679,24.122639294952823,0.00013465346534653465
134,0.47446563430805105,0.2500239012041345,24.175292907347096,0.00013267326732673267
135,0.4733089246371231,0.24981114325909073,24.092066894187283,0.0001306930693069307
136,0.4729857949832183,0.2502240940132234,24.198812804801314,0.00012871287128712872
137,0.4726300620654611,0.25025676761055654,24.144684648427273,0.00012673267326732674
138,0.4721792192081363,0.2504614294567011,24.147681420102614,0.00012475247524752477
139,0.46934983488142784,0.2503847981491053,24.205624164749842,0.0001227722772277228
140,0.46647607418143194,0.2506051697530534,24.22580805495055,0.0001207920792079208
141,0.4664722036942191,0.2503683537044502,24.12521868425175,0.00011881188118811881
142,0.46785619493556346,0.25067154894253935,24.227556766672286,0.00011683168316831685
143,0.4661022023781782,0.25039429555320303,24.107199689244343,0.00011485148514851487
144,0.4629061202632605,0.2502672470607816,24.18485793376387,0.00011287128712871289
145,0.46398600884540375,0.250610839346864,24.159070634751288,0.0001108910891089109
146,0.46248512979622264,0.2505185665883875,24.15667042723244,0.00010891089108910893
147,0.4609777011502556,0.2507600722112319,24.2299418788891,0.00010693069306930694
148,0.4597306902040815,0.25030732558155316,24.17386533863936,0.00010495049504950496
149,0.4579490508666844,0.2504588292636776,24.185774932490588,0.00010297029702970298
150,0.45788474460753426,0.25060057471177877,24.17102077338487,0.00010099009900990099
151,0.4575022229782314,0.2503874145545921,24.19302541858994,9.900990099009902e-05
152,0.45669766803902573,0.25074259100338575,24.212231274907694,9.702970297029703e-05
153,0.454398192846186,0.2506269815959701,24.13424867212933,9.504950495049505e-05
154,0.45412634249868883,0.2506697109737132,24.229850980102853,9.306930693069307e-05
155,0.45192834922036124,0.2505013929405083,24.20524591026823,9.108910891089108e-05
156,0.45155991049968763,0.2503690308132148,24.16885293542511,8.91089108910891e-05
157,0.45144976302350015,0.2506171948709266,24.21747032563513,8.712871287128714e-05
158,0.4501794211504328,0.2507576126851701,24.171422951467903,8.514851485148517e-05
159,0.4475925218700917,0.2504090462722723,24.18092203811767,8.316831683168318e-05
160,0.44759761377568513,0.25061653111360244,24.192997734786932,8.11881188118812e-05
161,0.44698541709185047,0.2503002881803544,24.20929793619829,7.920792079207921e-05
162,0.44565787979375415,0.2505522678890058,24.197969865697203,7.722772277227723e-05
163,0.44423042222283865,0.2504901628293871,24.150423370000688,7.524752475247526e-05
164,0.4438315004947364,0.25042673418902656,24.19739984093453,7.326732673267327e-05
165,0.44334114524155604,0.25060923717401257,24.17221330224544,7.128712871287129e-05
166,0.4420571224335838,0.2503658290901163,24.16902258046203,6.93069306930693e-05
167,0.4407409100179939,0.2503466644086832,24.218991190938826,6.732673267326732e-05
168,0.4397123901492255,0.25030841718101754,24.188841894595598,6.534653465346535e-05
169,0.44024474879557574,0.2505332422056043,24.169729389369476,6.336633663366336e-05
170,0.43874308368033943,0.2503773435153931,24.188530942272862,6.13861386138614e-05
171,0.43827945777247856,0.2503011361160309,24.193336152929973,5.940594059405942e-05
172,0.43747302290277684,0.2504562452831175,24.22406392086553,5.7425742574257435e-05
173,0.43673029705368466,0.25017394910241497,24.179787601646872,5.544554455445545e-05
174,0.43605207058279166,0.2504223995008402,24.21151923441543,5.346534653465347e-05
175,0.4355791582712755,0.25039372883224054,24.210517494913763,5.148514851485149e-05
176,0.4337898237358199,0.2501885818042876,24.211970240623447,4.950495049504951e-05
177,0.43334717675556966,0.25032901857280815,24.20791232916046,4.7524752475247525e-05
178,0.4321968621861884,0.24997734234717406,24.19335582586872,4.554455445544554e-05
179,0.43266370626802975,0.25059503982446535,24.192283623459012,4.356435643564356e-05
180,0.4310172874582707,0.2502028325595965,24.202139438798692,4.158415841584158e-05
181,0.43091968771348177,0.25010988912965704,24.227196441267814,3.96039603960396e-05
182,0.42969257375140646,0.24995814154532622,24.188461405791298,3.7623762376237615e-05
183,0.4290407433166594,0.250165279964461,24.19092542774581,3.564356435643565e-05
184,0.4290235108986005,0.250120109180468,24.196654558080393,3.3663366336633676e-05
185,0.4279810871735557,0.2499516392746282,24.196507528748683,3.168316831683169e-05
186,0.4275064708844549,0.2502832151451156,24.209561586274948,2.970297029702971e-05
187,0.4271069597856252,0.2500246485271706,24.192918661562206,2.7722772277227726e-05
188,0.42698593994539435,0.2500934707918364,24.204825639621024,2.5742574257425746e-05
189,0.4266368972913848,0.2500171737470885,24.211490515194598,2.3762376237623762e-05
190,0.42525457736427985,0.24998128960516935,24.19665390413229,2.178217821782178e-05
191,0.4248572113174061,0.24998805008318853,24.194258601224213,1.98019801980198e-05
192,0.4253323390143591,0.24997009346869564,24.193172120947597,1.7821782178217816e-05
193,0.4244117276329019,0.24986728988079035,24.200534159694097,1.5841584158415833e-05
194,0.42427089115563354,0.2500024242201121,24.203352403537462,1.3861386138613853e-05
195,0.4238624148029746,0.2497391321459297,24.186607844390462,1.1881188118811893e-05
196,0.42307526728106487,0.24991093860057445,24.206026833293954,9.90099009900991e-06
197,0.42341158935020606,0.24989278195289372,24.199512856245033,7.920792079207928e-06
198,0.42267581030325263,0.2497780823507758,24.207572984590943,5.9405940594059465e-06
199,0.42268137642339987,0.24973510919003555,24.2032573630799,3.960396039603964e-06
200,0.4220450508256877,0.24964888558774753,24.19574224598174,1.980198019801982e-06
