epoch,train_loss,val_psnr,val_lpips,d_loss,g_loss
1,1.2871818179054484,22.628730276999352,0.2789146154322043,0.0,0.0
2,1.1061335782119854,23.093341548316104,0.2505242896215728,0.0,0.0
3,1.0748073815439594,23.14281571953174,0.23954886914970255,0.0,0.0
4,1.053566774760838,23.267005259814336,0.24674126711675726,0.0,0.0
5,1.0313209909567704,23.45267148029003,0.245806372521197,0.0,0.0
6,1.014362626471433,23.317908743599318,0.24291283140735284,0.0,0.0
7,1.001517844120013,23.497425944562956,0.2412599511819623,0.0,0.0
8,0.9775599960498775,23.557680068778442,0.25104560759728556,0.0,0.0
9,0.9463756236272929,23.67756439622396,0.2403858179870162,0.0,0.0
10,0.9258090256904007,23.71131770955137,0.2440762893796832,0.0,0.0
11,0.8974659976241256,23.77833921570549,0.25495965090347167,0.0,0.0
12,0.8844932154901537,23.78751852173314,0.24611593307547672,0.0,0.0
13,0.8478923095978486,23.764115844476297,0.2467653205711495,0.0,0.0
14,0.8344474701213851,24.02435231203587,0.24398596748124862,0.0,0.0
15,0.8124015764540203,23.932788406073612,0.2513202530279082,0.0,0.0
16,0.7905142678582067,23.972617551221273,0.2406401940066938,0.0,0.0
17,0.7693534869532223,23.846234342028865,0.2475882214451885,0.0,0.0
18,0.7599196047174963,23.910230084808433,0.24941557255498853,0.0,0.0
19,0.744361179769095,23.860412972308715,0.25300815821980116,0.0,0.0
20,0.7284909290684602,24.040270171789974,0.2470515378178045,0.0,0.0
21,0.8250414199169069,24.023767246466843,0.24587561225678053,2.014265625,0.09333629608154297
22,0.9412091645441492,23.883362572521886,0.24665485698600867,2.0000078125,0.23296995544433594
23,0.8260308851534915,23.43413782812596,0.2530347819116249,1.983859375,0.11696966552734375
24,0.802939586098332,23.92622107775866,0.24297582713065047,1.9884765625,0.0707178955078125
25,0.8551852697641963,23.001340369055978,0.24544958976136003,1.974953125,0.13810723876953124
26,0.7754492163037783,22.52509999312829,0.24426336068599463,1.9866015625,0.02012217712402344
27,0.7075935241609982,23.824527679175834,0.23566465796821803,1.9918359375,-0.014365591049194337
28,0.635577794024166,23.580884926734285,0.23069406230329778,1.984609375,-0.06667760848999023
29,0.8456752366343113,22.61761103392566,0.23645257943073314,1.9837265625,0.11252160263061524
30,0.8036871413541621,23.01066610496291,0.2260818118914021,1.98234375,0.07964186096191406
31,0.8106144427604682,23.309301206195947,0.23367620444433287,1.984375,0.09168983459472656
32,0.8258407749469028,22.928850603364495,0.2357051448489176,1.9874609375,0.09098175048828125
33,0.5794343199266372,23.253998014073076,0.23359758293766436,1.9973203125,-0.09751248931884765
34,0.7357265037901715,22.959769487633007,0.23364488646098697,1.9901796875,0.0437043228149414
35,0.7509086694116681,23.103259652212543,0.22778536628277635,1.9885234375,0.05317779541015625
36,0.6941957191865603,22.984560714694144,0.2492997884038081,1.989109375,0.0017136306762695313
37,0.5862137074001549,23.516239432019216,0.23524510300250123,1.9995625,-0.07340203857421874
38,0.509806504924044,23.295556415986425,0.23751002245315897,1.9885546875,-0.1378166961669922
39,0.6208829822043577,23.293897676624454,0.2432425017172791,1.9952734375,-0.030407844543457033
40,0.6010436250682648,23.301383202570978,0.24138279763205167,1.9920859375,-0.04225859498977661
41,0.7014898220931576,22.733269821211252,0.25428855539617784,1.9918828125,0.047949462890625
42,0.5691108934424014,23.065144559537192,0.25406887055699195,2.0058828125,-0.05903806304931641
43,0.6099315022934296,22.891936486379368,0.25088194303497074,1.9891640625,-0.024033035278320312
44,0.6667900754871995,23.118749012472488,0.23767452360923771,1.9900234375,0.03263634872436524
