epoch,train_loss,val_psnr
1,0.31441211852896234,22.472466653125192
2,0.22984060738632162,22.683068677688347
3,0.21854998539129897,23.41137700093171
4,0.20803885565523952,23.66907533241849
5,0.2052284134462206,23.795241921301944
6,0.19571409080847008,23.94361669673737
7,0.19179298590079427,24.03217309537627
8,0.19052046029235647,23.979283789186724
9,0.18419133482890027,24.154233489628506
10,0.18289116500345037,24.182428571058786
11,0.17742478166591313,24.034199081093465
12,0.17441177444254807,24.13553035591454
13,0.171098998771331,24.06212473590552
14,0.16679137425280433,24.385312155159582
15,0.16415959434388094,24.487638847984
16,0.1608246059289065,24.104313707276695
17,0.1580168280475088,24.365067120811293
18,0.1529806301471396,24.449397924794592
19,0.1503357143281831,24.24022641170564
20,0.14741539912236587,24.278518506334066
21,0.14522297858030112,24.472212975185673
22,0.14375431011957265,24.352800416800427
23,0.13999820445848093,24.07869725220589
24,0.136456368197015,24.375969416601983
25,0.1332702478063779,24.127353225353957
26,0.1303387327089943,24.029330873435814
27,0.1287283791200652,24.293605906493678
28,0.12684267072854966,24.18908908697834
29,0.12629091428700062,24.307886225703466
30,0.122488803734517,24.18385314250439
31,0.12019585012428022,24.252801506742504
32,0.11983953773016656,24.367671469129466
33,0.11795109467754894,24.276930883828243
34,0.11596657823588565,24.045045300834367
35,0.11406495337765842,23.994630970230048
36,0.11347419326589689,24.041931090978952
37,0.11113941722219177,24.16977560170205
38,0.10853595148648772,24.05141644471857
39,0.10705014126636504,24.32135374191753
